date,Isig,Iref,TEMP,RH,FR,INDEX,elapsed_time,location,event
2022-04-12 17:47:45,2762,2639,27.85,22.25,130.07,8,28665,Otis St,1
2022-04-12 17:48:00,2778,2644,27.87,22.04,130.13,9,28680,Otis St,1
2022-04-12 17:48:15,2762,2625,27.99,21.73,130.19,10,28695,Otis St,1
2022-04-12 18:15:45,2794,2655,26.58,23.25,134.55,1,30345,Otis St,1
2022-04-12 18:16:00,2798,2664,26.68,22.5,125.55,2,30360,Otis St,1
2022-04-12 18:16:15,2777,2660,26.78,22.83,133.06,3,30375,Otis St,1
2022-04-12 18:16:30,2774,2640,26.97,22.62,131.62,4,30390,Otis St,1
2022-04-12 18:16:45,2797,2642,27.01,22.61,131.01,5,30405,Otis St,1
2022-04-12 18:17:00,2799,2657,27.09,22.51,132.26,6,30420,Otis St,1
2022-04-12 18:17:15,2796,2638,26.97,22.65,132.9,7,30435,Otis St,1
2022-04-12 18:17:30,2777,2641,27.15,22.34,130.49,8,30450,Otis St,1
2022-04-12 18:17:45,2792,2655,27.13,22.41,129.7,9,30465,Otis St,1
2022-04-12 18:18:00,2774,2641,27.17,22.34,129.61,10,30480,Otis St,1
2022-04-12 18:45:30,2797,2680,25.61,23.19,134.06,1,32130,Otis St,1
2022-04-12 18:45:45,2820,2681,25.67,23.07,126.59,2,32145,Otis St,1
2022-04-12 18:46:00,2801,2682,25.81,23.08,132.11,3,32160,Otis St,1
2022-04-12 18:46:15,2799,2662,25.98,23.47,128.85,4,32175,Otis St,1
2022-04-12 18:46:30,2821,2660,26.02,23.6,129.3,5,32190,Otis St,1
2022-04-12 18:46:45,2800,2662,25.94,23.83,130.55,6,32205,Otis St,1
2022-04-12 18:47:00,2797,2657,26.08,24.05,128.11,7,32220,Otis St,1
2022-04-12 18:47:15,2818,2678,26.11,23.94,130.65,8,32235,Otis St,1
2022-04-12 18:47:30,2795,2661,26.12,23.93,128.39,9,32250,Otis St,1
2022-04-12 18:47:45,2797,2677,26.18,23.7,130.92,10,32265,Otis St,1
2022-04-12 19:15:15,2839,2689,24.74,23.52,134.06,1,33915,Otis St,1
2022-04-12 19:15:30,2814,2702,24.85,24.78,126.5,2,33930,Otis St,1
2022-04-12 19:15:45,2815,2700,24.86,25.15,130.77,3,33945,Otis St,1
2022-04-12 19:16:00,2840,2698,25.03,25.51,133.45,4,33960,Otis St,1
2022-04-12 19:16:15,2831,2685,25.08,25.48,129.88,5,33975,Otis St,1
2022-04-12 19:16:30,2837,2703,25.22,25.75,129.55,6,33990,Otis St,1
2022-04-12 19:16:45,2844,2696,25.25,25.97,129.88,7,34005,Otis St,1
2022-04-12 19:17:00,2832,2689,25.18,26.25,130.28,8,34020,Otis St,1
2022-04-12 19:17:15,2838,2696,25.32,26.34,130.25,9,34035,Otis St,1
2022-04-12 19:17:30,2838,2698,25.29,26.16,130.25,10,34050,Otis St,1
2022-04-12 19:45:00,2852,2700,23.84,24.01,128.81,1,35700,Otis St,1
2022-04-12 19:45:15,2862,2717,23.91,25.98,125.03,2,35715,Otis St,1
2022-04-12 19:45:30,2858,2699,24.07,26.58,130.16,3,35730,Otis St,1
2022-04-12 19:45:45,2860,2719,24.11,26.97,134.61,4,35745,Otis St,1
2022-04-12 19:46:00,2865,2718,24.13,27.22,134.7,5,35760,Otis St,1
2022-04-12 19:46:15,2864,2701,24.23,27.52,128.91,6,35775,Otis St,1
2022-04-12 19:46:30,2841,2713,24.34,27.8,129.61,7,35790,Otis St,1
2022-04-12 19:46:45,2841,2699,24.38,27.89,130.65,8,35805,Otis St,1
2022-04-12 19:47:00,2858,2694,24.38,28.07,130.0,9,35820,Otis St,1
2022-04-12 19:47:15,2836,2696,24.35,28.28,129.79,10,35835,Otis St,1
2022-04-12 20:14:45,2863,2724,22.77,24.67,133.79,1,37485,Otis St,1
2022-04-12 20:15:00,2878,2719,22.79,27.01,125.12,2,37500,Otis St,1
2022-04-12 20:15:15,2861,2722,22.9,28.04,129.67,3,37515,Otis St,1
2022-04-12 20:15:30,2870,2724,22.94,28.82,133.61,4,37530,Otis St,1
2022-04-12 20:15:45,2885,2734,22.91,29.36,134.06,5,37545,Otis St,1
2022-04-12 20:16:00,2885,2744,23.17,29.75,133.39,6,37560,Otis St,1
2022-04-12 20:16:15,2863,2741,23.11,30.07,130.19,7,37575,Otis St,1
2022-04-12 20:16:30,2886,2723,23.15,30.24,130.43,8,37590,Otis St,1
2022-04-12 20:16:45,2869,2723,23.19,30.48,130.77,9,37605,Otis St,1
2022-04-12 20:17:00,2859,2723,23.23,30.69,129.73,10,37620,Otis St,1
2022-04-12 20:44:30,2917,2768,21.49,25.34,134.03,1,39270,Otis St,1
2022-04-12 20:44:45,2893,2754,21.48,28.42,127.96,2,39285,Otis St,1
2022-04-12 20:45:00,2913,2765,21.58,30.1,130.62,3,39300,Otis St,1
2022-04-12 20:45:15,2912,2768,21.74,30.72,131.62,4,39315,Otis St,1
2022-04-12 20:45:30,2913,2765,21.81,31.65,132.75,5,39330,Otis St,1
2022-04-12 20:45:45,2916,2753,21.86,32.4,132.66,6,39345,Otis St,1
2022-04-12 20:46:00,2896,2747,21.89,32.48,132.66,7,39360,Otis St,1
2022-04-12 20:46:15,2891,2750,21.95,32.91,128.91,8,39375,Otis St,1
